product_name,reviewer_id,skin_type,skin_tone,skin_concern_1,skin_concern_2,rating,review_date,review,tokens,Ntoken_review,pred
바이오더마 시카비오 크림,호배깅,복합성,웜톤,모공,미백,5,2025.07.09,유튜브 추천템이어서 바로 샀네요ㅎㅎ 한겨울에 재생크림 필요할때 또 살것같아요  좋네용,"[('유튜브', 'NNG'), ('추천템이어서', 'NA'), ('바로', 'MAG'), ('샀네욯ㅎ', 'NA'), ('한', 'MM'), ('겨울', 'NNP'), ('에', 'JKB'), ('재생크림', 'NNG'), ('필요', 'NNG'), ('하', 'XSV'), ('ㄹ', 'ETM'), ('때', 'NNG'), ('또', 'MAJ'), ('살', 'NNB'), ('것', 'NNB'), ('같', 'VA'), ('아요', 'EC'), ('좋', 'VA'), ('네', 'EC'), ('용', 'XSN')]","['유튜브', '겨울', '재생크림', '필요']",0
바이오더마 시카비오 크림,도굠,건성,여름쿨톤,다크서클,모공,4,2025.07.07,저는 건성이라 여름에도 저녁에 바르고 자요바르기에는 뻑뻑해도 흡수도 빠르고 기름지지 않아서 좋아요,"[('저', 'NP'), ('는', 'JX'), ('건성', 'NNG'), ('이', 'VCP'), ('라', 'EC'), ('여름', 'NNG'), ('에', 'JKB'), ('도', 'JX'), ('저녁', 'NNG'), ('에', 'JKB'), ('바르', 'VA'), ('고', 'EC'), ('자', 'VV'), ('요', 'EC'), ('바르', 'VV'), ('기', 'ETN'), ('에', 'JKB'), ('는', 'JX'), ('뻑', 'MAG'), ('뻑', 'MAG'), ('하', 'XSV'), ('아도', 'EC'), ('흡수', 'NNP'), ('도', 'JX'), ('빠르', 'VA'), ('고', 'EC'), ('기름지', 'VA'), ('지', 'EC'), ('않', 'VX'), ('아서', 'EC'), ('좋', 'VA'), ('아요', 'EC')]","['건성', '여름', '저녁', '흡수']",1
바이오더마 시카비오 크림,깜자맛,건성,여름쿨톤,다크서클,모공,5,2025.07.02,처음 써보는데 괜탆고 좋아요맘에 듭니다 추천해요 ,"[('처음', 'NNG'), ('쓰', 'VV'), ('어', 'EC'), ('보', 'VX'), ('는데', 'EC'), ('괘', 'NNG'), ('ㄴ', 'JX'), ('타', 'VV'), ('않', 'VV'), ('고', 'EC'), ('좋', 'VA'), ('아요', 'EC'), ('맘', 'NNG'), ('에', 'JKB'), ('어', 'EC'), ('들', 'VX'), ('ㅂ니다', 'EC'), ('추천', 'NNG'), ('하', 'XSV'), ('아요', 'EC')]","['처음', '추천']",1
바이오더마 시카비오 크림,굴림,,,,,5,2024.08.17,손상된 피부를 빠르고 깊게 케어해주는 바이오더마 시카비오크림이 새로 나왔네요  피부트러블 등 손상된 피부를 개선해주고  건조함도 잡아주어서 정말 만족이에요  전에 사용하던 바이오더마크림보단 살짝 가벼운 편이라 여름에 바르기도 좋더라구요  꾸준히 바르면 속 손상까지 케어해주는 크림이라 만족합니다 ,"[('손상', 'NNG'), ('되', 'XSV'), ('ㄴ', 'ETM'), ('피부', 'NNG'), ('를', 'JKO'), ('빠르', 'VA'), ('고', 'EC'), ('깊', 'VA'), ('게', 'EC'), ('하', 'XSA'), ('게', 'EC'), ('어', 'EC'), ('하', 'VX'), ('아', 'EC'), ('주', 'VX'), ('는', 'ETM'), ('바이오', 'NNP'), ('더', 'NNG'), ('마', 'NNG'), ('시카', 'NNG'), ('비오', 'NNP'), ('크림', 'NNP'), ('이', 'JKS'), ('새로', 'MAG'), ('나오', 'VV'), ('았', 'EP'), ('네요', 'EC'), ('피부', 'NNP'), ('트러블', 'NNP'), ('등', 'NNB'), ('손상', 'NNG'), ('되', 'XSV'), ('ㄴ', 'ETM'), ('피부', 'NNG'), ('를', 'JKO'), ('개선', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('주', 'VX'), ('고', 'EC'), ('건조', 'NNG'), ('하', 'XSV'), ('ㅁ', 'ETN'), ('도', 'JX'), ('잡', 'VV'), ('아', 'EC'), ('주', 'VX'), ('어서', 'EC'), ('정말', 'MAG'), ('만족', 'NNG'), ('이', 'VCP'), ('에요', 'EC'), ('전', 'NNG'), ('에', 'JKB'), ('사용', 'NNG'), ('하', 'XSV'), ('던', 'ETM'), ('바이오', 'NNP'), ('더', 'NNG'), ('마크', 'NNP'), ('림보', 'NNP'), ('단', 'MM'), ('살짝', 'MAG'), ('가볍', 'VA'), ('ㄴ', 'ETM'), ('편', 'NNB'), ('이', 'VCP'), ('라', 'EC'), ('여름', 'NNG'), ('에', 'JKB'), ('바르', 'VA'), ('기', 'ETN'), ('도', 'JX'), ('좋', 'VA'), ('더라구요', 'EC'), ('꾸준히', 'MAG'), ('바르', 'VA'), ('면', 'EC'), ('속', 'NNG'), ('손상', 'NNP'), ('까지', 'JX'), ('하', 'XSA'), ('게', 'EC'), ('어', 'EC'), ('하', 'VX'), ('아', 'EC'), ('주', 'VX'), ('는', 'ETM'), ('크림', 'NNP'), ('이', 'VCP'), ('라', 'EC'), ('만족', 'NNG'), ('하', 'XSV'), ('ㅂ니다', 'EC')]","['손상', '피부', '바이오', '시카', '비오', '크림', '피부', '트러블', '손상', '피부', '개선', '건조', '만족', '사용', '바이오', '마크', '림보', '여름', '손상', '크림', '만족']",1
바이오더마 시카비오 크림,yje1305,,,,,4,2025.07.01,라로슈포제 쓰다가 좀 더 가벼운 사용감의 바이오더마 시카비오 라인으로 바꿔봣는데 라로만큼 흔적 완화 등의 효과는 아직 모르겟어요 좀 더 써봐야할듯,"[('라', 'NNG'), ('로슈', 'NNP'), ('포', 'NNG'), ('제', 'XSN'), ('쓰', 'VV'), ('다가', 'EC'), ('좀', 'MAG'), ('더', 'MAG'), ('가볍', 'VA'), ('ㄴ', 'ETM'), ('사용감', 'NNG'), ('의', 'JKG'), ('바이오', 'NNP'), ('더', 'NNG'), ('마', 'NNG'), ('시카', 'NNG'), ('비오', 'NNP'), ('라인', 'NNP'), ('으로', 'JKB'), ('바꾸', 'VV'), ('어', 'EC'), ('보', 'VX'), ('앗', 'EC'), ('는데', 'EC'), ('라', 'NNG'), ('로', 'JKB'), ('만큼', 'JKB'), ('흔적', 'NNG'), ('완화', 'NNG'), ('등', 'NNB'), ('의', 'JKG'), ('효과', 'NNG'), ('는', 'JX'), ('아직', 'MAG'), ('모르겟어요', 'NA'), ('좀', 'MAG'), ('더', 'MAG'), ('쓰', 'VV'), ('어', 'EC'), ('보', 'VX'), ('아야', 'EC'), ('하', 'VX'), ('ㄹ', 'ETM'), ('듯', 'NNB')]","['로슈', '사용감', '바이오', '시카', '비오', '라인', '흔적', '완화', '효과']",1
바이오더마 시카비오 크림,봄웜인듯,건성,봄웜톤,민감성,블랙헤드,4,2025.07.01,악건성이라면 엄청 만족할 제품  피부에 보호막을 씌워주는 느낌,"[('악건성', 'NNG'), ('이', 'VCP'), ('라면', 'EC'), ('엄청', 'MAG'), ('만족', 'NNG'), ('하', 'XSV'), ('ㄹ', 'ETM'), ('제품', 'NNG'), ('피부', 'NNG'), ('에', 'JKB'), ('보호막', 'NNG'), ('을', 'JKO'), ('씌우', 'VV'), ('어', 'EC'), ('주', 'VX'), ('는', 'ETM'), ('느낌', 'NNG')]","['악건성', '만족', '제품', '피부', '보호막', '느낌']",0
바이오더마 시카비오 크림,초지진,,,,,5,2024.08.15,손상된 피부에 도움을 주는 재생크림 같은 느낌이에요  기존 바이오더마크림보다는 제형이 살짝 가벼워진 느낌이라 아침에 발라도 괜찮더라구요  끈적임이 없고 발림성도 좋았는데  피부도 진정되고 좋았어요  요즘들어 작은 피부 트러블들이 얼굴 여기저기 생겨서 얼굴 전체적으로 한 번 바르고  다시 트러블 부위에 스팟케어로 중점적으로 사용하고있어요 ,"[('손상', 'NNG'), ('되', 'XSV'), ('ㄴ', 'ETM'), ('피부', 'NNG'), ('에', 'JKB'), ('도움', 'NNG'), ('을', 'JKO'), ('주', 'VX'), ('는', 'ETM'), ('재생크림', 'NNG'), ('같', 'VA'), ('은', 'ETM'), ('느낌', 'NNG'), ('이', 'VCP'), ('에요', 'EC'), ('기존', 'NNG'), ('바이오', 'NNP'), ('더', 'NNG'), ('마크', 'NNP'), ('림', 'NNP'), ('보다', 'JKB'), ('는', 'JX'), ('제', 'XPN'), ('형', 'NNG'), ('이', 'JKS'), ('살짝', 'MAG'), ('가볍', 'VA'), ('어', 'EC'), ('지', 'VX'), ('ㄴ', 'ETM'), ('느낌', 'NNG'), ('이', 'VCP'), ('라', 'EC'), ('아침', 'NNG'), ('에', 'JKB'), ('발라', 'NNP'), ('도', 'JX'), ('괜찮', 'VA'), ('더라구요', 'EC'), ('끈적이', 'VV'), ('ㅁ', 'ETN'), ('이', 'JKS'), ('없', 'VA'), ('고', 'EC'), ('발림성', 'NNG'), ('도', 'JX'), ('좋', 'VA'), ('았', 'EP'), ('는데', 'EC'), ('피부', 'NNG'), ('도', 'JX'), ('진정', 'NNG'), ('되', 'XSV'), ('고', 'EC'), ('좋', 'VA'), ('았', 'EP'), ('어요', 'EC'), ('요즘', 'NNG'), ('들', 'VV'), ('어', 'EC'), ('작', 'VA'), ('은', 'ETM'), ('피부', 'NNP'), ('트러블', 'NNP'), ('들', 'XSN'), ('이', 'JKS'), ('얼굴', 'NNG'), ('여기저기', 'NNG'), ('생기', 'VV'), ('어서', 'EC'), ('얼굴', 'NNG'), ('전체', 'NNG'), ('적', 'XSN'), ('으로', 'JKB'), ('한', 'MM'), ('번', 'NNB'), ('바르', 'VA'), ('고', 'EC'), ('다시', 'MAG'), ('트러블', 'NNP'), ('부위', 'NNG'), ('에', 'JKB'), ('스팟', 'NNP'), ('하', 'XSV'), ('게', 'EC'), ('어로', 'NNG'), ('중점', 'NNG'), ('적', 'XSN'), ('으로', 'JKB'), ('사용', 'NNG'), ('하', 'XSV'), ('고', 'EC'), ('있', 'VX'), ('어요', 'EC')]","['손상', '피부', '도움', '재생크림', '느낌', '기존', '바이오', '마크', '느낌', '아침', '발라', '발림성', '피부', '진정', '요즘', '피부', '트러블', '얼굴', '여기저기', '얼굴', '전체', '트러블', '부위', '스팟', '어로', '중점', '사용']",1
바이오더마 시카비오 크림,미아찾기하야오옹,지성,봄웜톤,미백,잡티,5,2025.07.07,수부지한테 너무 좋은 리페어템여름에는 조금 무거울 수 있는데 히알루론산 수분크림 가벼운애들  섞어서 바르면 촉촉하고 유분은 적음환절기  겨울에는 듬뿍 바르고 자면 더 좋음피부 장벽 복구에 최고임,"[('수부지', 'NNG'), ('한테', 'JKB'), ('너무', 'MAG'), ('좋', 'VA'), ('은', 'ETM'), ('리페어템여름에는', 'NA'), ('조금', 'MAG'), ('무겁', 'VA'), ('ㄹ', 'ETM'), ('수', 'NNB'), ('있', 'VV'), ('는데', 'EC'), ('히알루론산', 'NNG'), ('수분크림', 'NNG'), ('가볍', 'VA'), ('ㄴ', 'ETM'), ('애', 'NNG'), ('들', 'XSN'), ('섞', 'VV'), ('어서', 'EC'), ('바르', 'VA'), ('면', 'EC'), ('촉촉', 'XR'), ('하', 'XSA'), ('고', 'EC'), ('유분', 'NNG'), ('은', 'JX'), ('적', 'VA'), ('음', 'ETN'), ('환절기', 'NNG'), ('겨울', 'NNG'), ('에', 'JKB'), ('는', 'JX'), ('듬뿍', 'MAG'), ('바르', 'VA'), ('고', 'EC'), ('자', 'VV'), ('면', 'EC'), ('더', 'MAG'), ('좋', 'VA'), ('음', 'ETN'), ('피부', 'NNG'), ('장벽', 'NNG'), ('복구', 'NNP'), ('에', 'JKB'), ('최고', 'NNG'), ('이', 'VCP'), ('ㅁ', 'ETN')]","['수부지', '히알루론산', '수분크림', '유분', '환절기', '겨울', '피부', '장벽', '복구', '최고']",1
바이오더마 시카비오 크림,민빵뽕,트러블성,쿨톤,모공,블랙헤드,5,2025.07.06,말해모해말해모해 무조건사세요  여드름자주나서 흉터많은분은 무조건사세요,"[('말', 'NNG'), ('해', 'NNG'), ('모해', 'NNG'), ('말', 'NNG'), ('해', 'NNG'), ('모', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('무조건', 'MAG'), ('사', 'VV'), ('시', 'EP'), ('어요', 'EC'), ('여드름', 'NNP'), ('자주', 'NNP'), ('나', 'JC'), ('서', 'NNP'), ('흉터', 'NNP'), ('많', 'VA'), ('은', 'ETM'), ('분', 'NNB'), ('은', 'JX'), ('무조건', 'MAG'), ('사', 'VV'), ('시', 'EP'), ('어요', 'EC')]","['모해', '여드름', '자주', '흉터']",0
바이오더마 시카비오 크림,먕먕먀아아,지성,봄웜톤,모공,미백,5,2025.07.06,좋아요 동생이랑 같이 바를라고 샀어요 동생 얼굴에 아토피  처럼 피부가 벗겨졌었는데 이거 바르고 며칠 뒤에 다 나았더라고요  ,"[('좋', 'VA'), ('아요', 'EC'), ('동생', 'NNG'), ('이랑', 'NNP'), ('같이', 'MAG'), ('바르', 'VA'), ('ㄹ라고', 'EC'), ('사', 'VV'), ('았', 'EP'), ('어요', 'EC'), ('동생', 'NNG'), ('얼굴', 'NNG'), ('에', 'JKB'), ('아토피', 'NNP'), ('처럼', 'JKB'), ('피부', 'NNG'), ('가', 'JKS'), ('벗겨지', 'VV'), ('었', 'EP'), ('었', 'EP'), ('는데', 'EC'), ('이것', 'NP'), ('바르', 'VA'), ('고', 'EC'), ('며칠', 'NNG'), ('뒤', 'NNG'), ('에', 'JKB'), ('다', 'MAG'), ('나', 'VV'), ('았', 'EP'), ('더라고요', 'EC')]","['동생', '이랑', '동생', '얼굴', '아토피', '피부', '며칠']",1
바이오더마 시카비오 크림,류미르,,,,,5,2025.06.28,피부장벽이 무너진거 같아서 재생크림용으로 구매했는데 일회사용만으로도 다음날 피부가 탄탄하고 좋아진거 같아요,"[('피부장벽', 'NNG'), ('이', 'JKS'), ('무너지', 'VV'), ('ㄴ', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('아서', 'EC'), ('재생크림', 'NNG'), ('용', 'XSN'), ('으로', 'JKB'), ('구매', 'NNG'), ('하', 'XSV'), ('았', 'EP'), ('는데', 'EC'), ('일', 'NNG'), ('회사', 'NNG'), ('용', 'XSN'), ('만', 'JX'), ('으로', 'JKB'), ('도', 'JX'), ('다음날', 'NNG'), ('피부', 'NNG'), ('가', 'JKS'), ('탄탄', 'XR'), ('하', 'XSA'), ('고', 'EC'), ('좋', 'VA'), ('아', 'EC'), ('지', 'VX'), ('ㄴ', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('아요', 'EC')]","['피부장벽', '재생크림', '구매', '회사', '다음날', '피부']",0
바이오더마 시카비오 크림,jisub****,지성,모공,민감성,,5,2025.05.19,올영에서 유명한 재생크림 거의 다 사용해봤는데 제일 잘 맞는 것같아요 발림성은 뻑뻑하지만 끈적임이 심하지않아서 극지성아니고선 다 사용가능할것 같아용최근에 갑자기 피부 뒤집어져서 아침저녁으로 사용중인데 금방 회복되었어요   효과가 생각보다 더 빠른것같아서 매우 만족하는 중 가격대는 좀 있는편이라 세일할때 구매해야할 것 같아용 겨울엔 대용량으로 구매해야겠어요,"[('올', 'MM'), ('영', 'NNP'), ('에서', 'JKB'), ('유명', 'XR'), ('하', 'XSA'), ('ㄴ', 'ETM'), ('재생크림', 'NNG'), ('거의', 'MAG'), ('다', 'MAG'), ('사용', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('보', 'VX'), ('았', 'EP'), ('는데', 'EC'), ('제일', 'NNG'), ('잘', 'MAG'), ('맞', 'VV'), ('는', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아요', 'EC'), ('발림성', 'NNG'), ('은', 'JX'), ('뻑', 'MAG'), ('뻑', 'MAG'), ('하', 'XSV'), ('지만', 'EC'), ('끈적이', 'VV'), ('ㅁ', 'ETN'), ('이', 'JKS'), ('심하', 'VA'), ('지', 'EC'), ('않', 'VX'), ('아서', 'EC'), ('극', 'NNG'), ('지성', 'NNG'), ('아니', 'VCN'), ('고서', 'EC'), ('ㄴ', 'JX'), ('다', 'MAG'), ('사용', 'NNG'), ('가능', 'XR'), ('하', 'XSA'), ('ㄹ', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아', 'EC'), ('용', 'XSN'), ('최근', 'NNG'), ('에', 'JKB'), ('갑자기', 'MAG'), ('피부', 'NNP'), ('뒤집', 'VV'), ('어', 'EC'), ('지', 'VX'), ('어서', 'EC'), ('아침저녁', 'NNG'), ('으로', 'JKB'), ('사용', 'NNG'), ('중', 'NNB'), ('이', 'VCP'), ('ㄴ데', 'EC'), ('금방', 'MAG'), ('회복', 'NNG'), ('되', 'XSV'), ('었', 'EP'), ('어요', 'EC'), ('효과', 'NNG'), ('가', 'JKS'), ('생각', 'NNG'), ('보다', 'JKB'), ('더', 'MAG'), ('빠르', 'VA'), ('ㄴ', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아서', 'EC'), ('매우', 'MAG'), ('만족', 'NNG'), ('하', 'XSV'), ('는', 'ETM'), ('중', 'NNB'), ('가격대', 'NNG'), ('는', 'JX'), ('좀', 'MAG'), ('있', 'VV'), ('는', 'ETM'), ('편', 'NNB'), ('이', 'VCP'), ('라', 'EC'), ('세일', 'NNG'), ('하', 'XSV'), ('ㄹ', 'ETM'), ('때', 'NNG'), ('구매', 'NNG'), ('하', 'XSV'), ('아야', 'EC'), ('하', 'VX'), ('ㄹ', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아', 'EC'), ('용', 'XSN'), ('겨울', 'NNG'), ('에', 'JKB'), ('ㄴ', 'JX'), ('대용량', 'NNG'), ('으로', 'JKB'), ('구매', 'NNG'), ('하', 'XSV'), ('아야', 'EC'), ('하', 'VX'), ('겠', 'EP'), ('어요', 'EC')]","['재생크림', '사용', '제일', '발림성', '지성', '사용', '최근', '피부', '아침저녁', '사용', '회복', '효과', '생각', '만족', '가격대', '세일', '구매', '겨울', '대용량', '구매']",0
바이오더마 시카비오 크림,gee****,복합성,여름쿨톤,모공,미백,5,2025.05.14,최근에 속건조에 트러블도 생기고 피부가 너무 예민해져서 진정용으로 구매했습니다  일주일정도 아침저녁으로 꼼꼼하게 꾸준히 챙겨 발랐더니 피부는 많이 가라앉고 진정되어 보였어요  피부가 예민해지기 쉬운 환절기때 바르기 좋은 제품인거 같아요 ,"[('최근', 'NNG'), ('에', 'JKB'), ('속건조', 'NNG'), ('에', 'JKB'), ('트러블', 'NNP'), ('도', 'JX'), ('생기', 'VV'), ('고', 'EC'), ('피부', 'NNG'), ('가', 'JKS'), ('너무', 'MAG'), ('예민', 'XR'), ('하', 'XSA'), ('아', 'EC'), ('지', 'VX'), ('어서', 'EC'), ('진정', 'NNG'), ('용', 'XSN'), ('으로', 'JKB'), ('구매', 'NNG'), ('하', 'XSV'), ('았', 'EP'), ('습니다', 'EC'), ('일주일', 'NNP'), ('정도', 'NNP'), ('아침저녁', 'NNG'), ('으로', 'JKB'), ('꼼꼼', 'XR'), ('하', 'XSA'), ('게', 'EC'), ('꾸준히', 'MAG'), ('챙기', 'VV'), ('어', 'EC'), ('바르', 'VV'), ('았', 'EP'), ('더니', 'EC'), ('피부', 'NNG'), ('는', 'JX'), ('많이', 'MAG'), ('가라앉', 'VV'), ('고', 'EC'), ('진정', 'NNG'), ('되', 'XSV'), ('어', 'EC'), ('보이', 'VV'), ('었', 'EP'), ('어요', 'EC'), ('피부', 'NNG'), ('가', 'JKS'), ('예민', 'XR'), ('하', 'XSA'), ('아', 'EC'), ('지', 'VX'), ('기', 'ETN'), ('쉽', 'VA'), ('ㄴ', 'ETM'), ('환절기', 'NNG'), ('때', 'NNG'), ('바르', 'VA'), ('기', 'ETN'), ('좋', 'VA'), ('은', 'ETM'), ('제품', 'NNG'), ('이', 'VCP'), ('ㄴ', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('아요', 'EC')]","['최근', '속건조', '트러블', '피부', '진정', '구매', '일주일', '정도', '아침저녁', '피부', '진정', '피부', '환절기', '제품']",1
바이오더마 시카비오 크림,enejwl****,,,,,5,2025.06.18,피부과 다녀와서 매일같이 사용했는데 너무 좋아요 잘 사용했어요,"[('피부과', 'NNP'), ('다녀오', 'VV'), ('아서', 'EC'), ('매일', 'MAG'), ('같이', 'MAG'), ('사용', 'NNG'), ('하', 'XSV'), ('았', 'EP'), ('는데', 'EC'), ('너무', 'MAG'), ('좋', 'VA'), ('아요', 'EC'), ('잘', 'MAG'), ('사용', 'NNG'), ('하', 'XSV'), ('았', 'EP'), ('어요', 'EC')]","['피부과', '사용', '사용']",1
바이오더마 시카비오 크림,fw****,,,,,5,2025.07.07,제가 진짜로 몇 달 전부터 사용하고 있는 믿고 쓰는 바이오더마 시카비오 크림입니다  일단 민감한 피부에 나에게 맞는 크림을 찾기 위해 정말 여러 브랜드의 크림들을 사용해 보고 버리고를 반복하며 정착 템을 찾기 위해 노력했는데 그중 바이오더마 시카비오 크림이 가장 저에게 잘 맞았습니다  그리고 가격은 좀 비싸지만 손쉬운 사용감과 쓰고 난 뒤 얼굴이 건조하지 않고 촉촉함 꽤 오래 지속되기 때문에 계속 손이 가는 것 같습니다   대인 저도 사용하지만  대 저희 어머니도 좋다며 저에게 사달라고 하는 제품입니다  그만큼 어른들도 손이 가는 제품인 것 같습니다  그리고 저희 오빠도 이 제품을 계속 사용하고 있는데 남자들 또한 좋아하는 제품인 것 같습니다  저는 여행 갈 때도 항상 캐리어 안에 꼭 가져가는 필수템입니다  없으면 여드름 올라올 것 같아서 불안해요 ,"[('제가', 'NNP'), ('진짜', 'NNG'), ('로', 'JKB'), ('몇', 'MM'), ('달', 'NNG'), ('전', 'NNG'), ('부터', 'JX'), ('사용', 'NNG'), ('하', 'XSV'), ('고', 'EC'), ('있', 'VV'), ('는', 'ETM'), ('믿', 'VV'), ('고', 'EC'), ('쓰', 'VV'), ('는', 'ETM'), ('바이오', 'NNP'), ('더', 'NNG'), ('마', 'NNG'), ('시카', 'NNG'), ('비오', 'NNP'), ('크림', 'NNP'), ('이', 'VCP'), ('ㅂ니다', 'EC'), ('일단', 'MAG'), ('민감', 'XR'), ('하', 'XSA'), ('ㄴ', 'ETM'), ('피부', 'NNG'), ('에', 'JKB'), ('나', 'NP'), ('에게', 'JKB'), ('맞', 'VV'), ('는', 'ETM'), ('크림', 'NNP'), ('을', 'JKO'), ('찾', 'VV'), ('기', 'ETN'), ('위하', 'VV'), ('아', 'EC'), ('정말', 'MAG'), ('여러', 'MM'), ('브랜드', 'NNP'), ('의', 'JKG'), ('크림', 'NNG'), ('들', 'XSN'), ('을', 'JKO'), ('사용', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('보', 'VV'), ('고', 'EC'), ('버리', 'VX'), ('고', 'EC'), ('를', 'JKO'), ('반복', 'NNG'), ('하', 'XSV'), ('며', 'EC'), ('정착', 'NNG'), ('템을', 'NA'), ('찾', 'VV'), ('기', 'ETN'), ('위하', 'VV'), ('아', 'EC'), ('노력', 'NNG'), ('하', 'XSV'), ('았', 'EP'), ('는데', 'EC'), ('그중', 'NNG'), ('바이오', 'NNP'), ('더', 'NNG'), ('마', 'NNG'), ('시카', 'NNG'), ('비오', 'NNP'), ('크림', 'NNP'), ('이', 'JKS'), ('가장', 'MAG'), ('저', 'NP'), ('에게', 'JKB'), ('잘', 'MAG'), ('맞', 'VV'), ('았', 'EP'), ('습니다', 'EC'), ('그리고', 'MAJ'), ('가격', 'NNG'), ('은', 'JX'), ('좀', 'MAG'), ('비싸', 'VA'), ('지만', 'EC'), ('손쉽', 'VA'), ('ㄴ', 'ETM'), ('사용감', 'NNG'), ('과', 'JC'), ('쓰', 'VV'), ('고', 'EC'), ('나', 'VV'), ('ㄴ', 'ETM'), ('뒤', 'NNG'), ('얼굴', 'NNG'), ('이', 'JKS'), ('건조', 'NNG'), ('하', 'XSV'), ('지', 'EC'), ('않', 'VX'), ('고', 'EC'), ('촉촉', 'XR'), ('하', 'XSA'), ('ㅁ', 'ETN'), ('꽤', 'MAG'), ('오래', 'MAG'), ('지속', 'NNG'), ('되', 'XSV'), ('기', 'ETN'), ('때문', 'NNB'), ('에', 'JKB'), ('계속', 'MAG'), ('손', 'NNG'), ('이', 'JKS'), ('가', 'VV'), ('는', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('습니다', 'EC'), ('대인', 'NNP'), ('저', 'NP'), ('도', 'JX'), ('사용', 'NNG'), ('하', 'XSV'), ('지만', 'EC'), ('대', 'NNB'), ('저희', 'NP'), ('어머니', 'NNG'), ('도', 'JX'), ('좋', 'VA'), ('다며', 'EC'), ('저', 'NP'), ('에게', 'JKB'), ('사', 'VV'), ('아', 'EC'), ('달', 'VX'), ('라고', 'EC'), ('하', 'VV'), ('는', 'ETM'), ('제품', 'NNG'), ('이', 'VCP'), ('ㅂ니다', 'EC'), ('그만큼', 'MAG'), ('어른', 'NNG'), ('들', 'XSN'), ('도', 'JX'), ('손', 'NNG'), ('이', 'JKS'), ('가', 'VV'), ('는', 'ETM'), ('제품', 'NNG'), ('이', 'VCP'), ('ㄴ', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('습니다', 'EC'), ('그리고', 'MAJ'), ('저희', 'NP'), ('오빠', 'NNG'), ('도', 'JX'), ('이', 'MM'), ('제품', 'NNG'), ('을', 'JKO'), ('계속', 'MAG'), ('사용', 'NNG'), ('하', 'XSV'), ('고', 'EC'), ('있', 'VV'), ('는데', 'EC'), ('남자들', 'NNP'), ('또한', 'MAJ'), ('좋아하', 'VV'), ('는', 'ETM'), ('제품', 'NNG'), ('이', 'VCP'), ('ㄴ', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('습니다', 'EC'), ('저', 'NP'), ('는', 'JX'), ('여행', 'NNG'), ('가', 'VV'), ('ㄹ', 'ETM'), ('때', 'NNG'), ('도', 'JX'), ('항상', 'MAG'), ('캐리어', 'NNP'), ('안', 'NNG'), ('에', 'JKB'), ('꼭', 'MAG'), ('가져가', 'VV'), ('는', 'ETM'), ('필수템입니다', 'NA'), ('없', 'VA'), ('으면', 'EC'), ('여드름', 'NNP'), ('올라오', 'VV'), ('ㄹ', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아서', 'EC'), ('불안', 'NNG'), ('하', 'XSV'), ('아요', 'EC')]","['제가', '진짜', '사용', '바이오', '시카', '비오', '크림', '피부', '크림', '브랜드', '크림', '사용', '반복', '정착', '노력', '그중', '바이오', '시카', '비오', '크림', '가격', '사용감', '얼굴', '건조', '지속', '대인', '사용', '어머니', '제품', '어른', '제품', '오빠', '제품', '사용', '남자들', '제품', '여행', '캐리어', '여드름', '불안']",0
