product_name,id,tag,tag 2,tag 3,tag 4,point,date,txt,txt 2,txt 3,txt_inner,point_flag,more_msg
바이오힐 보 판테셀 리페어시카 크림미스트,개구리냠냠,민감성,여름쿨톤,각질,모공,5점만점에 3점,2025.06.16,건성에 좋아요,보습에 좋아요,보통이에요,전 고등학생인데요. 민감성 + 지성 + 복합성이라 크림 막 쓰면 얼굴이 뒤집어지는데 이거 쓰고나서 바로 뒤집어지고 얼굴이 가려웠어요. 민감성들은 이거 사지마세요.. 근데 저희 엄마는 완전 잘 쓰더라구요. 건성분들은 잘 쓰실수있을거같습니드,,
바이오힐 보 판테셀 리페어시카 크림미스트,softiee,약건성,봄웜톤,민감성,아토피,5점만점에 5점,2025.05.23,복합성에 좋아요,보습에 좋아요,자극없이 순해요,미스트는 바이오힐보인듯.. 저는 목욕하고 나서 스킨케어 하기 전에 너무 건조해서 촥촥 뿌려주는 용도로•• 물론 악건성에겐 가볍습니다:) 분사 너무 스무스하게 돼서 손 잘가고 순해서 가볍게 수분 챙겨주기에 좋아요☺️🩷도움이 되셨다면 [도움이 돼요] 한번 부탁드려요🩷,,
바이오힐 보 판테셀 리페어시카 크림미스트,Halmoney,복합성,봄웜톤,,,5점만점에 5점,2025.06.23,건성에 좋아요,보습에 좋아요,자극없이 순해요,기획으로 자주했으면 좋겠어요 사용감 좋아서 소비가빨라요. 한 10통째인듯 좋아요,,
바이오힐 보 판테셀 리페어시카 크림미스트,쥬쥬햐,,,,,5점만점에 5점,2025.06.18,복합성에 좋아요,보습에 좋아요,자극없이 순해요,층이 나눠져있어서 흔들어 준 후 사용하고 있어요 분사력은 입자가 작아서 너무 좋고 흡수도 빠릅니다!!,,
바이오힐 보 판테셀 리페어시카 크림미스트,밍쮸,지성,웜톤,블랙헤드,,5점만점에 5점,2025.06.12,지성에 좋아요,진정에 좋아요,자극없이 순해요,왜이제서야 썻는지 모르겟어요ㅜ너무조아용 강력추천드맂니다용,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,parksy****,건성,여름쿨톤,다크서클,모공,5점만점에 5점,2025.06.11,건성에 좋아요,진정에 좋아요,자극없이 순해요,촉촉할 때마다 항상 뿌려요 극악건성인데 이 미스크는 잘맞고 속보습도 되는 것 같아요 이번이 2번째 구매에요,,
바이오힐 보 판테셀 리페어시카 크림미스트,석유파동,건성,봄웜톤,모공,미백,5점만점에 5점,2025.07.03,건성에 좋아요,보습에 좋아요,자극없이 순해요,보습이 귀찮을 때 요긴하게 쓰기 좋아요 ㅎㅎㅎㅎ가끔 클렌징 귀찮을때를 대비해 최소 보습용으로 구매했는데 잘 쓰고 있습니다. 진정기능과 더불어 크림미스트 형태라 보습까지 챙겨주는 점이 좋네요. 가격 조금만 ml수 대비 세일하면 더 좋겠어요ㅜㅎㅎ,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,희야c,,,,,5점만점에 5점,2025.05.30,건성에 좋아요,보습에 좋아요,자극없이 순해요,오일 성분이 들어간 미스트를 사용하다가 조금 더 산뜻한 제형의 제품을  사용하고 싶어서 구매했는데요생각보다 입자가 곱지 않아서 뿌릴때는 살짝 부담스러웠어요오일 성분보다는 좀 더 부담스럽지 않게 보습감을 줄 수 있는 제품이라 좋았습니다.,,
바이오힐 보 판테셀 리페어시카 크림미스트,찐찐가을웜딥,,,,,5점만점에 5점,2025.07.05,복합성에 좋아요,진정에 좋아요,보통이에요,메이크업 자격증 딸때 하루종일 몇번을 메이컵 하규 지우고 반복하는지.. 그때 그 예민해진 피부에 빛을 발하던 애착템! 근데 작은사이즈 여행용으로 너무 딱인.. 귀여움..,,
바이오힐 보 판테셀 리페어시카 크림미스트,키티내꺼,,,,,5점만점에 5점,2025.07.03,건성에 좋아요,보습에 좋아요,자극없이 순해요,작년에 써본적 있는데 미스트 뿌리더니 촉촉해서 또 샀네요~ 흡수가 빠르게 되고 얼굴을 고르게 분사됩니다~~ 건성인분들 크림 미스트 꼭 써보세요♡,,
바이오힐 보 판테셀 리페어시카 크림미스트,OvOo,,,,,5점만점에 5점,2025.06.17,복합성에 좋아요,보습에 좋아요,자극없이 순해요,제가 써보고 너무 좋아서 할머니한테 한 통 드렸는데 너무 순하고 만족스럽다고 하시길래 새로 사서 택배로 보내드렸어요..ㅋㅋㅋㅋ,재구매,2회 이상 구매한 상품에 대한 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,OvOo,,,,,5점만점에 5점,2025.06.17,복합성에 좋아요,진정에 좋아요,자극없이 순해요,너무 순하고 촉촉해서 좋아요 부모님이랑 잘 사용하고 있습니다!,재구매,2회 이상 구매한 상품에 대한 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,lovedeer,민감성,쿨톤,각질,모공,5점만점에 5점,2025.07.04,복합성에 좋아요,진정에 좋아요,자극없이 순해요,"** 한 달 사용 후기너무 좋아서 한 달 내에만 3번 구매 했어요. 세안 직후 사용하는데 자극이 없고 보습,진정 모두 되어서 이제는 없으면 안 될 것 같아요. 한여름에는 아침 메이크업 전에는 3회정도 레이어링 후 선크림만 발라도 건조하지  않구요. 많이 미끌거린다 싶다가도 흡수가 다 되면 보송해 집니다. 촉촉한건 라네* 크림미스트가 좀 더 촉촉한 것 같으나 이 제품도 너무 만족스럽습니다. 분사력 좋구요. 세일 자주 했으면 저는 계속 구매 할 것 같네요.",재구매,2회 이상 구매한 상품에 대한 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,lovedeer,민감성,쿨톤,각질,모공,5점만점에 5점,2025.07.02,복합성에 좋아요,진정에 좋아요,자극없이 순해요,"** 한 달 사용 후기요즘같이 습한 날씨에 피부를 회복해주고 스킨케어 다이어트를 하게해주는 제품이에요.세안 후 첫 단계에서 사용하는데 보습,진정 효과가 뛰어나요.메이크업 전에는 세럼,크림 생략해고 크림미스트만 3회정도 레이어링 해주고 선크림 바르고 쿠션 올려주면 되네요.자극이 전혀 없고 흡수되면 생각보다 보송해요. 분사력도 좋고 저는 정말 만족입니다.",재구매,2회 이상 구매한 상품에 대한 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,결광러버,복합성,가을웜톤,미백,블랙헤드,5점만점에 5점,2025.06.06,건성에 좋아요,진정에 좋아요,자극없이 순해요,"바이오힐보 크림 미스트는 간편하게 뿌리기만 해도 보습감이 확 올라와서 데일리로 정말 잘 쓰고 있어요.사용하기 간편한데도 일반 미스트보다 훨씬 촉촉하고 피부가 편안해지는 느낌이에요.확실히 크림 미스트답게 살짝 잔여감이 남는 마무리감이 있긴 한데,그 덕분에 보습막이 형성되는 느낌이라 건조할 틈이 없어요.무엇보다 정말 순하고 자극이 없어서 민감한 날에도 안심하고 사용 중이에요.수시로 뿌려도 부담 없고, 피부가 진정되는 느낌이라 앞으로도 쭉 쓸 것 같아요!",,
바이오힐 보 판테셀 리페어시카 크림미스트,와바앙,복합성,여름쿨톤,각질,모공,5점만점에 5점,2025.05.10,복합성에 좋아요,보습에 좋아요,자극없이 순해요,세수하자마자 바로 물기만 제거하고 이 미스트를 뿌려주는데 확실하게 미스트 안 뿌리고 스킨케어 하는 거랑 뿌리고 스킨케어 하는 거랑 건조해지는 거 자체가 달라요확실히 보습 잘 잡아주고 민감해졌을 때 진정에도 좋아영더 가성비 있고 효과 비슷한 미스트가 있으면 갈아탈 생각이 있지만 아니면 그냥 그대로 쓸 거 같아용,,
바이오힐 보 판테셀 리페어시카 크림미스트,Jihae,,,,,5점만점에 4점,2025.06.27,복합성에 좋아요,진정에 좋아요,보통이에요,유튜버 추천으로 쓰고 있어요.무난템 인듯  해요.재구매했어요,,
바이오힐 보 판테셀 리페어시카 크림미스트,suecouple,,,,,5점만점에 4점,2025.06.25,복합성에 좋아요,진정에 좋아요,보통이에요,고등 딸 아이와 2통째 쓰는데 대체로 만족 스러 워요~^♡^~,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,밍쮸,지성,웜톤,블랙헤드,,5점만점에 5점,2025.06.04,지성에 좋아요,진정에 좋아요,보통이에요,조아서또ㅛㅏㅅ오요 너무조아용 추촌두하공싶오용 추천구드립니디료추천!!!!,재구매,2회 이상 구매한 상품에 대한 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,콩네,,,,,5점만점에 5점,2025.06.04,건성에 좋아요,보습에 좋아요,자극없이 순해요,자극없이순하고 안개분사 크림미스트입니다 수분감채워주기도좋고 보습효과 좋아요,재구매,2회 이상 구매한 상품에 대한 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,ahnb****,,,,,5점만점에 5점,2025.07.07,건성에 좋아요,보습에 좋아요,자극없이 순해요,분사력이 아주 좋아요 갸울애 아주 잘 썻어요 지금 계절에는 밤에 바루고 낮에는 사용 안 해뇨 무튼 아주 좋아요,재구매,2회 이상 구매한 상품에 대한 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,ahnb****,,,,,5점만점에 5점,2025.07.04,건성에 좋아요,진정에 좋아요,보통이에요,분사력이 중요한데 이거 분사력이 아주 좋아여ㅕ 두통 잘 사옹하고 있어요 보습럭도 좋구요 여름엔 좀 꾸덕하긴 하지만요,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,dlstj****,,,,,5점만점에 5점,2025.07.04,건성에 좋아요,보습에 좋아요,자극없이 순해요,벌써 몇번째 구매인지 모를만큼 많이 구매했어요 세안하고 바로 쓰기 좋아요,재구매,2회 이상 구매한 상품에 대한 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,지야디야,복합성,봄웜톤,미백,블랙헤드,5점만점에 5점,2025.06.07,건성에 좋아요,보습에 좋아요,자극없이 순해요,가지고다니면서스시로 뿌려요크림미스트라더조음 ㅋㅋ영양이 있는느낌이있어요,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,뽀람따랑,복합성,웜톤,다크서클,잡티,5점만점에 5점,2025.06.07,건성에 좋아요,보습에 좋아요,자극없이 순해요,수시로 사용해도 딱 좋은제품이구요..잘 쓰겠습니다~^^,,
바이오힐 보 판테셀 리페어시카 크림미스트,alcpf908,복합성,웜톤,모공,블랙헤드,5점만점에 5점,2025.06.07,건성에 좋아요,보습에 좋아요,자극없이 순해요,미스트 사용하면 바로 건조해져서 안좋아하는데 이건 보습도 잘되고 엄청 좋아요리페어 미스트라니 사용감이 바로 촉촉해져요완전 추천합니다,,
바이오힐 보 판테셀 리페어시카 크림미스트,OvOo,,,,,5점만점에 5점,2025.06.04,복합성에 좋아요,보습에 좋아요,자극없이 순해요,재구매 템입니다! 너무 너무 순하고 보습도 잘 되서 가족이랑 다 같이 잘 쓰고 있어요,,
바이오힐 보 판테셀 리페어시카 크림미스트,kh****,,,,,5점만점에 5점,2025.06.27,복합성에 좋아요,보습에 좋아요,보통이에요,생각보다 보습효과 좋아서 간편하게 뿌리기 좋아요 금액대도 저렴해서 가성비 좋은듯,,
바이오힐 보 판테셀 리페어시카 크림미스트,jeaueni,,,,,5점만점에 5점,2025.07.08,건성에 좋아요,보습에 좋아요,자극없이 순해요,"-피부에 뿌리면 이게 뿌려진건가? 헐 만큼 가볍게 올라가는데 막상 흡수하면 가볍지는 않은 -가격에 비해 퀄리티가 너무 좋아서 가성비 미스트 찾고 계시는 분들께 추천해요!- 요즘은 에어컨 바람때매 잘 쓰고 있어용 -스킨케어 후 뭔가 수분감, 보습감이 부족할 때, 수정 화장 하기 전 들뜸을 방지 할 때 뿌려주기 좋습니다!도움이 돼요 한 번씩 눌러주세용 🫶",,
바이오힐 보 판테셀 리페어시카 크림미스트,zhang****,,,,,5점만점에 5점,2025.07.03,건성에 좋아요,보습에 좋아요,자극없이 순해요,바이오힐 이 크림믹스트 정말 좋아요！콧보습 진정 효과가 뛰어나고，제가 민감한 피부에 봄 가을에 자주 써요。크림 텍스처가 부드럽고 흡수도 잘 되고，사용 후 피부가 촉촉하고 탄탄해지는 느낌이에요。120mL+120mL 더블 세트라 오래 쓸 수 있고，재구매 1위인 만큼 믿을 수 있는 제품이죠。이제 피부 보습 진정할 때는 이 제품만 쓰려구요,재구매,2회 이상 구매한 상품에 대한 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,리뷰는즐거워,복합성,봄웜톤,민감성,트러블,5점만점에 5점,2025.06.16,복합성에 좋아요,진정에 좋아요,자극없이 순해요,분사력도 좋고 컨트롤이 들어가서 피부 진정이랑 보습에 좋다고 해서 샀습니다 새한 후에 바로 뿌려 주면 좋아요,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,maria****,지성,웜톤,미백,블랙헤드,5점만점에 5점,2025.06.05,지성에 좋아요,보습에 좋아요,자극없이 순해요,얼굴에 시원함과 진정성분이 퍼져서 미스트 쓸때마다 기분이 좋아용,재구매,2회 이상 구매한 상품에 대한 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,루아밍,,,,,5점만점에 5점,2025.05.22,복합성에 좋아요,진정에 좋아요,보통이에요,촉촉하고 부담스럽지 않아요분사량이 적당해요용량이 충분해서 수시로 뿌리기 좋네요,,
바이오힐 보 판테셀 리페어시카 크림미스트,yugg11****,,,,,5점만점에 5점,2025.06.17,건성에 좋아요,보습에 좋아요,보통이에요,"최근 사용한 에센스는 피부 상태 개선에 놀라운 효과를 보여주었습니다. 먼저 에센스의 질감이 가볍고 촉촉하게 느껴져 펼치자마자 빠르게 흡수됩니다. 발라보니 끈적거리지 않으며, 후속 스킨케어 단계와도 원활하게 어울려 전혀 답답하지 않습니다.",,
바이오힐 보 판테셀 리페어시카 크림미스트,snowinlo****,건성,쿨톤,미백,잡티,5점만점에 5점,2025.06.13,건성에 좋아요,보습에 좋아요,자극없이 순해요,오특에 떳길래 바로 2개 구매4만원이상 5천원 쿠폰도 먹여 저렴하게 샀어요.여름에도 건성 심한 여자. 이거없인 안되요~할인 좀 많이 해줬으면..작년엔 공식몰에서 17000원대에도 샀는데요즘은 22000밑으로 절대 안내려 가네요,재구매,2회 이상 구매한 상품에 대한 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,봄나리,복합성,웜톤,모공,민감성,5점만점에 5점,2025.06.03,복합성에 좋아요,진정에 좋아요,보통이에요,바이오힐보 크림 미스트가 유명하더라구요!궁금하긴 한데 큰 용량 사서쓰기는 부담스러웠는데작고 귀여운 사이즈가 있어어 딱이네요ㅎㅎ실제로 엄청 작아서 휴대하기 딱 좋을 것 같아요!보습감이 잘 느껴져서 수시로 뿌려주기 좋더라구요~,,
바이오힐 보 판테셀 리페어시카 크림미스트,wjdcofl****,,,,,5점만점에 5점,2025.07.08,건성에 좋아요,보습에 좋아요,자극없이 순해요,수분 부족한 가을 겨울에 사용하기 좋아요 분사력이 피부에 챡 감기는 느낌이라 좋아욤,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,9823****,,,,,5점만점에 5점,2025.07.08,복합성에 좋아요,보습에 좋아요,자극없이 순해요,미스트가 촉촉하고 분사력도 너무 좋아서 가볍게 자주 뿌려주고 있어요,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,dy19****,,,,,5점만점에 5점,2025.07.05,복합성에 좋아요,보습에 좋아요,자극없이 순해요,안개분사 미스트로 수부지 피부인데 수분보충과 적당한 크림으로 피부를 부드럽게 해주고 수정화장 시 들뜬피부에 미스트 분사 후 수정화장하면 들뜬 피부 다 잠재워주고 촉촉합니다 몇번째 재구매인지 모르겠고 부모님도 잘 사용하십니다,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,tg****,,,,,5점만점에 5점,2025.07.02,복합성에 좋아요,보습에 좋아요,자극없이 순해요,리뷰가 좋아서 궁금한 마음에 다른 제품 주문하면서 작은 용량으로 같이 샀는데 다음에는 큰걸로 사고 싶은 생각입니다  좋아요,,
바이오힐 보 판테셀 리페어시카 크림미스트,주주다다,지성,웜톤,모공,민감성,5점만점에 5점,2025.06.02,건성에 좋아요,보습에 좋아요,자극없이 순해요,선크림 바르고 속건조 심할 때 뿌리려고 샀는데 속건조는 잡혀도 은근 기름져서 몸에 뿌렸거든요? 의외의 효과: 슴드름 다 사라짐...😱어느순간부터 가슴쪽에 좁쌀같은게 생기기 시작했는데 아무리 이것저것 해도 안 사라지더라구요 ㅠㅠ 근데 이거 뿌리고 그 다음날부터 서서히 들어가더니 지금은 완전 깨끗해졌어요. 적당한 보습감이 들어가는데 큰 역할을 한 거 같아요!혹시나 바디로션 바르기엔 약간 텁텁하고 그렇다고 안 바르자니 건조한 분들(=나) 몸에 뿌려보셔요. 광명 찾습니다!!,,
바이오힐 보 판테셀 리페어시카 크림미스트,여드름흔적케어,복합성,웜톤,각질,블랙헤드,5점만점에 5점,2025.07.09,건성에 좋아요,보습에 좋아요,보통이에요,크림미스트고 분사력이 적당하여 사용하기 좋습니다. 다만 더울때보다 간절기나 겨울 사용이 더 적합할 거 같습니다.,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,쿠쿠하트,건성,봄웜톤,모공,민감성,5점만점에 5점,2025.07.09,복합성에 좋아요,진정에 좋아요,보통이에요,미스트로 건조한 피부를 수시로 적셔줍니다. 안개분사가 좋아요,,
바이오힐 보 판테셀 리페어시카 크림미스트,뚜뚜크롱,복합성,웜톤,모공,미백,5점만점에 5점,2025.07.09,복합성에 좋아요,진정에 좋아요,보통이에요,생일선물로 선물해줬는데잘사용중이라고 하시더라구요 ㅎㅎ,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,최선을다함,트러블성,봄웜톤,다크서클,민감성,5점만점에 3점,2025.07.07,건성에 좋아요,보습에 좋아요,자극없이 순해요,모든 미스트가 그렇듯 보습에 그리 도움이 되지않음잠시 촉촉하게 만드는 정도,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,분홍공룡찌글이,복합성,봄웜톤,민감성,잡티,5점만점에 5점,2025.07.07,건성에 좋아요,보습에 좋아요,보통이에요,피부가 스킨케어 하기도 부담일 정도로 자극 적일 때 절여주 듯이 뿌려주는 용도로 사용 하고 있어요 물론 보습감이 엄청 짱짱하지는 않지만 아침에 일어났을 때 적당히 건조하지 않을 정도로 보습이 잘 돼서 좋아요,,
바이오힐 보 판테셀 리페어시카 크림미스트,myjoo,,,,,5점만점에 5점,2025.07.04,복합성에 좋아요,보습에 좋아요,자극없이 순해요,에어컨때문에 여름에도 건조해지는데 오일미스트 쓰기엔 좀 부담스러운데 딱이예요.,,
바이오힐 보 판테셀 리페어시카 크림미스트,우왕와왕,복합성,겨울쿨톤,다크서클,블랙헤드,5점만점에 5점,2025.07.04,복합성에 좋아요,보습에 좋아요,자극없이 순해요,여름철이 다가와서 장벽관리에 관심이 생겨서 구매했어요기획세트로 구매해서 좋았습니다사용해보니 만족중이에요재구매의사 있습니다!,,
바이오힐 보 판테셀 리페어시카 크림미스트,희야c,,,,,5점만점에 4점,2025.07.03,건성에 좋아요,보습에 좋아요,자극없이 순해요,여름에는 오일미스트가 좀 부담스러울 것 같아서 크림 리스트로 구매해 봤는데 피부에 부담스럽지않고 괜찮았아요,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
바이오힐 보 판테셀 리페어시카 크림미스트,그님삼,복합성,봄웜톤,모공,블랙헤드,5점만점에 5점,2025.07.02,복합성에 좋아요,보습에 좋아요,자극없이 순해요,이거 진짜 물건임 보습 적당하고 분사력 좋고 가격 진짜 착함 사계절 모든 피부타입 다 쓰기 좋아요,,
