product_name,id,tag,tag 2,tag 3,tag 4,point,date,ico_offlineStore,txt,txt 2,txt 3,txt_inner,point_flag,more_msg
에스네이처 아쿠아 오아시스 수분 젤크림,heey1****,민감성,여름쿨톤,모공,민감성,5점만점에 5점,2025.06.16,,지성에 좋아요,진정에 좋아요,자극없이 순해요,이거 몇번샀는지 기억이 안난다.. 기름이 많아서 크림은 쳐다도 안보는 지성들 주목 이거 사세요 수분크림인데 젤 제형인데 유분 1도 없고 쫀쫀느낌..,재구매,2회 이상 구매한 상품에 대한 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,김냐미,복합성,겨울쿨톤,모공,미백,5점만점에 5점,2025.05.21,,건성에 좋아요,보습에 좋아요,자극없이 순해요,"가벼운 수딩제형의 크림을 찾으시는 수부지, 지성분들께 추천드립니다‘",,
에스네이처 아쿠아 오아시스 수분 젤크림,옯young,복합성,쿨톤,잡티,,5점만점에 5점,2025.05.18,,복합성에 좋아요,보습에 좋아요,자극없이 순해요,너무 순하고 건성에 사용하면 좋을 거 같습니다수분 충전에도 좋아요,,
에스네이처 아쿠아 오아시스 수분 젤크림,츄아츄아츄,복합성,겨울쿨톤,모공,잡티,5점만점에 5점,2025.06.28,매장,복합성에 좋아요,보습에 좋아요,자극없이 순해요,"항상 쟁여두고 쓰는 수분크림!끈적이는걸 너무너무 싫어해서 왠만한 수분겔, 수분크림도 끈적이는 느낌이 남아 못쓰는데, 요 제품은 정말 물처럼 발려서 산뜻하고 좋아요! 그렇다고 보습력이 떨어지는 것도 아니라 데일리로 손이 많이 가는 제품입니다!",,
에스네이처 아쿠아 오아시스 수분 젤크림,랑방이,복합성,웜톤,모공,미백,5점만점에 5점,2025.06.01,매장,건성에 좋아요,보습에 좋아요,자극없이 순해요,꾸준히 사용해 보았는데 나쁜점은 찾지 못했어요. 순하고 향도 거의 무향이고 자기 전에 얼굴에 듬뿍 바르고 자면 다음날 피부도 탱탱한 거 같았구요. 할인행사 할 때 몇 개 더 쟁여놔야 되겠습니다. 잇템이네요.,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,dange****,,,,,5점만점에 3점,2025.06.30,매장,복합성에 좋아요,진정에 좋아요,자극없이 순해요,여름철이라 지복합 피부인 저에겐 모공 활짝열리는 계절이에요..보습도되고 좀 수딩되는 그런 사용감 크림 찾다가 팔이며 손등이며 매장에서 테스트 다 하고 선택했어요.※ 끈적임 없어서 가장 마음에 들구요.※ 가장 아쉬운건 보습이 떨어진단거에요.※ 단독사용시 지복합 피부임에도 보습감은 없어요.그래서 저는 끈적임없는 물토너 -> 끈적임없는 물 세럼 -> 이크림 바르네요.이러면 여름철 한정은 보습도 유지하고 끈적임없이 사용도 될거는 같아요.,,
에스네이처 아쿠아 오아시스 수분 젤크림,신매력sm,민감성,겨울쿨톤,모공,민감성,5점만점에 5점,2025.06.02,매장,복합성에 좋아요,진정에 좋아요,보통이에요,시원해요 겔타입크림을좋아하는데제취향입니다여름에쓰기좋네요,재구매,2회 이상 구매한 상품에 대한 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,신매력sm,민감성,겨울쿨톤,모공,민감성,5점만점에 5점,2025.06.02,매장,복합성에 좋아요,보습에 좋아요,자극없이 순해요,에스네이쳐 하면 수분이죠신상나와서 사봤어요 한달후기남길게요,,
에스네이처 아쿠아 오아시스 수분 젤크림,스다사키,지성,미백,민감성,,5점만점에 5점,2025.05.23,,지성에 좋아요,진정에 좋아요,자극없이 순해요,촉촉한고 흡수가 빨라서 시간 지나면 기름 생기는 지성에게 매우 좋습니다! 샘플로 사용하고 좋아서 본품도 샀어요 가격은 좀 비싸요 이번 여름은 이걸로 정착,,
에스네이처 아쿠아 오아시스 수분 젤크림,wqw****,,,,,5점만점에 5점,2025.07.06,,지성에 좋아요,진정에 좋아요,자극없이 순해요,샘플 사용해 보고 지성타입 화장 전&여름철데일리 사용하기 너무 좋아서 본품 구매했어요T존에 유독 유분 많은 편인데화장품에 기본적으로 소량 들어있는 유분감 때문에크림유분+선크림유분+파데유분= 기름대폭팔 ^0^에스네이처 스킨 앰플도 사용 중인데 어쩌다 보니 모든 제품이 에스네이처 ㅎ 역시 수분맛집 굿 ദ്ദിᐢ･֊･ᐢ₎,,
에스네이처 아쿠아 오아시스 수분 젤크림,노담,,,,,5점만점에 5점,2025.06.29,,복합성에 좋아요,보습에 좋아요,자극없이 순해요,"여름에 더욱 자주 손이 가는 수딩크림입니다! 쿨링감이 센 제품들은 다소 화한 감이 느껴지기도 하는데, 이 제품은 그렇지 않아서 좋아용 그리고 유분감 없이 깔끔하게 마무리되어서 여름에 수부지 지성 분들이 사용하기 딱 좋은 수딩크림입니다. 저는 한겨울 전까지도 잘 사용해요.",,
에스네이처 아쿠아 오아시스 수분 젤크림,jeo****,,,,,5점만점에 5점,2025.06.24,,지성에 좋아요,진정에 좋아요,자극없이 순해요,"사실 수분크림은 “무난한 게 최고”라고 생각했는데,에스네이처는 그 무난함이 되게 고급스러워요.끈적임 없이 산뜻하게 마무리되면서도 속당김은 확실히 잡아주는 느낌.제형은 가벼운 젤크림 같은 느낌인데,피부에 올리면 쫀쫀하고 시원하게 녹아들면서 수분이 차오르는 느낌이에요.흡수도 빠르고 잔여감이 없어서 아침 기초나 메이크업 전에도 밀리지 않고 아주 좋았어요.특히 열감 올라오거나 피부가 예민할 때,이거 하나만 가볍게 발라도 진정되고 피부결이 정돈되는 느낌이 들어요.트러블이 있을 때도 자극 없이 쓸 수 있어서 매일 아침저녁으로 손이 갔어요.",,
에스네이처 아쿠아 오아시스 수분 젤크림,실시간올챙,지성,쿨톤,모공,민감성,5점만점에 5점,2025.05.11,,복합성에 좋아요,보습에 좋아요,자극없이 순해요,"이 제품을 사용해 보니 가벼운 질감이 피부에 부드럽게 스며들어 매우 만족스러웠습니다. 수분감이 풍부해서 바른 즉시 피부가 촉촉해지는 느낌이 들었고, 끈적임 없이 산뜻하게 마무리되어 데일리로 사용하기 좋았습니다. 피부가 건조할 때도 부담 없이 덧바를 수 있어 편리했습니다.",한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,ekqls****,,,,,5점만점에 5점,2025.07.08,,복합성에 좋아요,진정에 좋아요,자극없이 순해요,진짜 수분감 정말 쫙 채워주고 무엇보다 화장이 진짜 잘 먹어요 걷도는 유분감 없어서 정밀 너무 만족스럽게 사용했어요,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,cw****,,,,,5점만점에 5점,2025.07.03,매장,지성에 좋아요,진정에 좋아요,자극없이 순해요,여름에 쓸 거라고 최대한 가벼운 크림 골랐는데 젤 체형에 번들거림없이 쏙 흡수되요 기름도 거의 안나오면서 유수분 밸런스는 맞춰주고 2개나 샀어요,재구매,2회 이상 구매한 상품에 대한 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,올영직원이내꿈,트러블성,쿨톤,모공,잡티,5점만점에 5점,2025.06.07,매장,지성에 좋아요,보습에 좋아요,보통이에요,틱톡에서 추천영상 보고 구매했어요!사실 매장에서 몇번 테스트해봤는데 손에 발랐더니 너무 빨리 건조해져서 괜찮을까.. 생각했는데 막상 구매해서 얼굴에 올려보니 보습도 잘되고 얼굴도 편한느낌?! 대박 제가 수부지?같은데 저녁엔 단독으로 바르면 건조함이 조금 있어서 다른수분크림 같이 발라주는데 아침엔 단독으로 바르고 선크림바르면 완ㄴㄴㄴㄴ전 좋음 진짜 꼭 써보시길..,,
에스네이처 아쿠아 오아시스 수분 젤크림,하림보,복합성,쿨톤,탄력,,5점만점에 5점,2025.06.03,매장,건성에 좋아요,보습에 좋아요,자극없이 순해요,피부에 순하게 잘 맞는 에스네이처에요. 순하기로는 이만한 제품이 없어요. 요즘에 올리브영에서 필요한 것들을 많이 팔다보니 너무 좋은 것 같습니다. 접근성이 쉬우니까 더 자주 들어가서 보게 되는 거 같아요. 제품들의 종류와 질 자체가 너무 좋아서 뒤도 안 돌아보고 믿고 삽니다. 다른 경쟁사들에 비해 신뢰도가 많이 올라가서 믿음을 갖고 살 수 있는 곳이 올리브영이 된 것 같아요. 올리브영이 항상 말하는 '건강한 아름다움'을 제 일상에서 추구하면서 살고 있는 거 같아요. 그 슬로건에 딱 맞는 제품들이 많아서 너무 좋습니다. 그리고 또한 포인트 적립도 너무 좋고 다른 사람들의 리뷰를 한번에 종합해서 볼 수 있는 것도 너무 좋은 것 같습니다. 건강한 아름다움을 유지하는 데에 큰 도움이 되어 리뷰를 남겨봅니다,,
에스네이처 아쿠아 오아시스 수분 젤크림,유풀이,복합성,웜톤,미백,민감성,5점만점에 5점,2025.05.18,매장,지성에 좋아요,진정에 좋아요,자극없이 순해요,"민감 지성이라면 필수템 근데 이거 하나만 사면 절대 안되고 에스네이처 호호바오일이랑 섞어서 쓰면 완전 유수분 밸런스 최고인 상태가 됩니다. 환절기때 어떤 크림을 써도 건조하고, 트러블 나서 스트레스였는데 이 크림과 호호바 오일 섞어쓰고 다 사라졌어요 진짜 최고",,
에스네이처 아쿠아 오아시스 수분 젤크림,chi93****,,,,,5점만점에 4점,2025.06.28,,지성에 좋아요,진정에 좋아요,보통이에요,사용 전입니다여름이라 샀는데 부디 잘 맞기를 바라요좋다면 한달 후기 써보겠습니다,,
에스네이처 아쿠아 오아시스 수분 젤크림,홍콩취두부,,,,,5점만점에 5점,2025.06.02,,건성에 좋아요,보습에 좋아요,자극없이 순해요,건성에 좋아요 보습에 좋아요 자극없이 순해요 매일 사용해요 감사합니다,,
에스네이처 아쿠아 오아시스 수분 젤크림,키라59,민감성,여름쿨톤,다크서클,모공,5점만점에 5점,2025.07.08,매장,복합성에 좋아요,보습에 좋아요,자극없이 순해요,"수부지라 겉도는 유분만 가득한 느낌이었는데,여름에 속수분 꽉 채워주기 너무 좋은 크림입니다!젤타입이지만, 훅훅 날아가버리는 느낌이 아니라수분 꽉꽉 채워주는 느낌이라 세럼대신 사용했는데 너무 좋았어요.",재구매,2회 이상 구매한 상품에 대한 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,올영직원이내꿈,트러블성,쿨톤,모공,잡티,5점만점에 5점,2025.07.07,매장,복합성에 좋아요,진정에 좋아요,자극없이 순해요,이 날씨에 열받은 피부에 사용해주기 너무 좋아요심지어 보습도 딱 잘해주고 유분 없이 딱 수분만 채워줘서 너무 만족! 진정도 잘되고 잘쓰고 있어요!,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,가요미의,민감성,여름쿨톤,다크서클,모공,5점만점에 4점,2025.07.06,,건성에 좋아요,진정에 좋아요,자극없이 순해요,건성을위한 크림은 아니라그런지 그렇게 촉촉함이 오래가는건지는 사실 잘 모르겟어여 ㅎㅎ 그래도 바를때 쿨릴감잇어서 시원하고산뜻 해오,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,정녕녕,,,,,5점만점에 3점,2025.07.05,,복합성에 좋아요,보습에 좋아요,자극없이 순해요,쿨링감이 그렇게 확실한 느낌은 아니라 강력한 걸 원하신다면 추천은 안해드려요 저도 쿨링감이 셀 줄 알았는데 은은하게 남,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,iloveyou0102,복합성,가을웜톤,민감성,블랙헤드,5점만점에 5점,2025.07.04,매장,복합성에 좋아요,진정에 좋아요,보통이에요,수분도 공급 잘되서 가벼워서 좋고 발림성도 좋아서 만족했습니다,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,흐르미,지성,쿨톤,모공,미백,5점만점에 5점,2025.07.04,,지성에 좋아요,진정에 좋아요,자극없이 순해요,진정이 빨리 잡혔어요 유분도 잘 잡히는 거 같아요!!흡수도 잘 됐고 제형도 꾸덕하거나 너무 묽은 제형도 아니라서 좋았어요!,,
에스네이처 아쿠아 오아시스 수분 젤크림,Kurom,복합성,여름쿨톤,다크서클,블랙헤드,5점만점에 5점,2025.07.03,매장,복합성에 좋아요,보습에 좋아요,자극없이 순해요,약간 번들 거리는 크림이 싫어서 수분 젤크림 찾다가 본건데 물처럼 흘러내리지 않아서 팩처럼 사용할수 있어서 좋았음,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,수부지40대여자,트러블성,쿨톤,모공,민감성,5점만점에 5점,2025.06.02,,지성에 좋아요,보습에 좋아요,자극없이 순해요,매장에서 상담 받아보고 구매했는데 트러블 수부지 피부가 여름에 쓰기 좋은 제품이라고해요. 에스네이처 수분크림은 겨울에 발라봤는데 좋더라고요. 이것도 평이 좋아서 잘 맞을듯 합니다.,,
에스네이처 아쿠아 오아시스 수분 젤크림,bella597,,,,,5점만점에 5점,2025.07.01,,지성에 좋아요,보습에 좋아요,자극없이 순해요,동생넘이 끼고 사는 수분크림입니다. 얘만 맨날 쓰네요몇 번 뺏어서 써봤는데 수부지인 제가 썼을 때 유분기없이 수분만 딱 채워주는 느낌이라 좋았습니다. 동생이 맨날 재구매해서 쓰는 이유가 있네요. 아마 다 쓰면 또 재구매할 거 같습니다.,재구매,2회 이상 구매한 상품에 대한 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,hyrrinny,,,,,5점만점에 5점,2025.07.08,,지성에 좋아요,보습에 좋아요,자극없이 순해요,여름에 쓰기 제일 좋은 크림인듯 진짜 무겁지 않고 산뜻함 추천,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,변정우,복합성,다크서클,모공,,5점만점에 5점,2025.07.07,매장,복합성에 좋아요,진정에 좋아요,자극없이 순해요,여름에 사용하기 좋아요! 사실 화장도 잘 안 먹을 것 같고 얼굴 당길 것 같았는데촉촉하고 시원하고 좋았어요화장도 잘 먹어용,,
에스네이처 아쿠아 오아시스 수분 젤크림,올영션,복합성,웜톤,트러블,,5점만점에 5점,2025.07.03,매장,지성에 좋아요,보습에 좋아요,자극없이 순해요,테스트 해봤을때는 쿨링감이 올라왔던것 같은데 날씨가 더워지니 잘 모르겠어요 가볍고 수분 충전해주기는 나쁘지않은데 뚜껑이 돌려서 여는 방식이라 좀 불편해서 재구매는 모르겠네요..,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,sh0****,,,,,5점만점에 3점,2025.06.23,,지성에 좋아요,보습에 좋아요,자극없이 순해요,발림성 배송 뭐하나 빠지는 게 없습니다. 구매추천합니다!!,,
에스네이처 아쿠아 오아시스 수분 젤크림,102****,,,,,5점만점에 5점,2025.06.20,,복합성에 좋아요,진정에 좋아요,자극없이 순해요,가벼워서 여름에 사용하기 좋아요 수분감 잘 채워지는것 같습니다,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,tjwjd****,,,,,5점만점에 5점,2025.06.19,,지성에 좋아요,진정에 좋아요,보통이에요,향도 좋고 자극도 덜 하고 기름도 덜 올라와서 떨어지면 재 구매 할 거 같습니다,,
에스네이처 아쿠아 오아시스 수분 젤크림,illf****,,,,,5점만점에 5점,2025.06.17,,지성에 좋아요,진정에 좋아요,보통이에요,지성피부가 한여름에 쓰기 좋아요. 짱짱 추천드립니다. 얼른들 사세요,,
에스네이처 아쿠아 오아시스 수분 젤크림,my64****,,,,,5점만점에 5점,2025.06.12,,복합성에 좋아요,진정에 좋아요,자극없이 순해요,이것만 단독으로 바르기엔 무리가 있네요바르고나니 조금 땡기네요,,
에스네이처 아쿠아 오아시스 수분 젤크림,nosham****,,,,,5점만점에 5점,2025.06.12,매장,지성에 좋아요,진정에 좋아요,자극없이 순해요,알로에겔 제형에 마무리감이라 좋고 유분기가 덜 올라오는 수분크림이라서 지성 분들에게 추천 드려요,,
에스네이처 아쿠아 오아시스 수분 젤크림,spac****,,,,,5점만점에 5점,2025.06.09,매장,복합성에 좋아요,보습에 좋아요,자극없이 순해요,끝까지 다쓰고자 노력중 ㅎㅎ 환절기때 샀는데 잘써서 재구매 예정입니다. 순하고 좋네여,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,행복한오리너구리,,,,,5점만점에 5점,2025.07.09,매장,복합성에 좋아요,진정에 좋아요,보통이에요,아침에 바르면 화장 잘먹어서 좋습니다 강추 굳굳 아주 좋아요,재구매,2회 이상 구매한 상품에 대한 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,bora****,지성,,,,5점만점에 5점,2025.07.05,매장,복합성에 좋아요,진정에 좋아요,보통이에요,사고 아직 써보진 않아서 써봐야 할것같네오 잘 맞길 바라여 ㅌㅋ,,
에스네이처 아쿠아 오아시스 수분 젤크림,정형돈의참외배꼽,,,,,5점만점에 5점,2025.07.03,매장,건성에 좋아요,보습에 좋아요,자극없이 순해요,여름철에 무겁지않게 얇게 바르기 좋은거같아요 건성인데도 괜찮아요,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,Mms,,,,,5점만점에 5점,2025.06.26,매장,복합성에 좋아요,진정에 좋아요,보통이에요,바르몀 시원해서 좋은데 빠르게 흡수되고 끈적이거나 유분감 같은 느낌 안들어서 좋음,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,분당구이춘팔,,,,,5점만점에 4점,2025.06.25,,지성에 좋아요,진정에 좋아요,자극없이 순해요,저같이 지성인 분들한테는 이만한 젤크림 없습니다지성인들한테 추천,,
에스네이처 아쿠아 오아시스 수분 젤크림,올영나의방앗간,복합성,웜톤,잡티,,5점만점에 4점,2025.06.23,,지성에 좋아요,진정에 좋아요,자극없이 순해요,쿨링감은 느껴질 정도로 큰 편은 아니에요! 그냥 수분크림 같은 ㅎㅎ 건성보단 지성피부한테 추천해요,,
에스네이처 아쿠아 오아시스 수분 젤크림,뷰티탐구생활,,,,,5점만점에 5점,2025.06.23,,복합성에 좋아요,진정에 좋아요,자극없이 순해요,자극없고 순하고 가벼워요 피부열감내리는용도에도 좋아서 냉장고에 넣어놓고 쓰는중 핵꿀템,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
에스네이처 아쿠아 오아시스 수분 젤크림,따햄,,,,,5점만점에 4점,2025.06.19,,복합성에 좋아요,보습에 좋아요,자극없이 순해요,촉촉하고 발림성 좋고 사용하기 편합니다 여름철에도 나이트케어로 수분크림은 꼭 바르는데 여름에 사용하기 좋은 것 같아요 수부지에게 추천합니다,,
에스네이처 아쿠아 오아시스 수분 젤크림,여쿨나나,건성,여름쿨톤,모공,블랙헤드,5점만점에 5점,2025.06.17,매장,건성에 좋아요,보습에 좋아요,자극없이 순해요,끈적임 없는 수분세럼 느낌입니다! 화장도 안 밀리고 너무 좋아요!,,
에스네이처 아쿠아 오아시스 수분 젤크림,곰바스챤,건성,여름쿨톤,각질,모공,5점만점에 4점,2025.06.16,매장,건성에 좋아요,보습에 좋아요,자극없이 순해요,땀 많은 건성이라 여름에 쓰기 딱 좋네요근데 마무리감이 뭔가 깔끔한 느낌은 아니라서 별 하나 뺐어요,한달이상사용,첫 리뷰 작성 후 30일 동안 사용 후 작성하신 리뷰입니다.
